	student_id	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99
323	79623	2	5	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	10	10	10	10	10	10	10	10	10	10	11	11	15	15	15	15	15	23	23	23	23	23	24	24	24	29	29	29	29	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	39	39
324	79627	2	2	5	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	10	10	11	11	12	12	15	15	15	23	24	24	24	29	29	29	29	29	29	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	35	35	35	37	37	37	39	39	39	39	39	40	44	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	48	48	48	48	48	48
325	79661	2	2	5	7	7	7	7	7	7	7	8	8	8	8	8	8	10	10	10	10	11	11	12	15	15	15	23	23	23	23	23	23	24	24	24	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	35	35	35	37	39	39	39	39	39	39	39	39	39	39	39	40	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
326	79662	2	2	2	2	5	5	7	7	7	7	7	7	7	7	8	8	8	8	8	9	9	9	9	9	9	9	10	10	10	10	10	10	11	11	12	12	12	12	12	15	15	15	23	23	23	23	23	24	29	29	33	33	33	33	33	33	34	34	34	34	35	35	35	39	39	39	39	39	39	39	39	39	39	39	39	39	40	44	44	44	44	44	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
327	79663	2	2	5	5	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	10	10	10	10	11	11	12	15	15	15	15	15	23	23	23	23	24	24	24	24	29	29	29	29	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	37	37	37	37	39	39	39	39	39	39	39	39	39	39	40	44	44	44	44	44	44	44	45	46	46
328	79664	2	2	2	7	7	7	7	7	7	7	8	8	8	8	8	8	9	10	10	10	10	10	11	11	15	15	15	23	23	23	23	23	23	23	24	29	29	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	35	35	35	37	39	39	39	39	39	40	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	48	48	48	48	48	48	48	48	48	48	48	48	48	48	48
329	79665	2	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	9	9	10	10	10	10	10	11	11	15	15	15	23	23	23	23	23	23	23	24	24	24	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	40	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
330	79666	2	2	5	7	7	7	7	7	7	7	7	7	7	8	8	8	8	9	10	10	10	10	10	10	11	11	12	12	12	15	15	15	23	24	24	24	24	29	29	29	29	29	29	29	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	37	39	39	39	39	39	39	39	39	40	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46
331	79667	2	2	2	2	2	5	7	7	7	7	7	7	7	8	8	8	8	8	8	10	10	10	10	10	10	11	11	12	12	12	15	15	15	15	23	23	23	23	23	23	23	23	23	23	23	23	23	23	24	24	29	29	29	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	37	39	39	39	39	39	44	44	44	44	44	44	44	44	44	44	44	44	46	46	46	46	46
332	79668	2	5	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	9	9	10	10	10	10	10	11	11	15	15	15	23	23	23	23	23	23	23	24	24	24	24	24	29	29	29	29	29	29	33	33	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	39	39	39	39	39	39	39	39	39	39	40	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46
333	79670	2	2	7	7	7	7	7	8	8	8	8	8	10	10	10	10	10	10	11	11	12	15	15	15	15	23	24	29	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	39	39	39	39	40	40	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	48	48	48	48	48	48	48	50	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	52	52	52
334	79673	2	2	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	9	9	10	10	10	10	10	11	11	12	12	15	15	15	23	23	23	23	24	24	24	24	29	29	29	29	29	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	39	39	39	39	39	39	39	39	39	39	40	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46
335	79675	2	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	9	9	10	10	10	10	10	10	11	11	12	12	15	15	15	15	23	23	23	23	23	23	24	24	24	29	29	29	29	33	33	33	33	33	33	33	33	33	34	37	39	39	39	39	39	44	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	48	48	48	48	48	48	48	48	50	50	50	50	50	50	50	50	50
336	79680	2	2	2	5	7	7	7	7	7	7	7	7	7	8	8	8	8	10	10	10	11	11	12	12	12	15	23	24	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	39	39	39	39	39	39	40	40	44	44	44	44	44	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47
337	79681	2	5	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	10	10	10	10	10	10	10	10	10	10	11	11	12	12	15	15	23	23	23	23	24	24	24	29	29	29	29	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	35	35	35	35	35	37	37	37	37	37	39	39	39	39
338	79687	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	33	33	33	33	33	33	33	33	37	37	37	37	37	37	37	37	41	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	44	44	45	45	45	45	45	45	45	47	47	47	47	47	47	52	52	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	54	54	54	54	54	54	54
339	79688	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	33	33	33	33	33	37	37	37	44	44	44	44	44	44	44	44	44	44	44	44	44	45	45	47	47	47	47	47	47	47	47	47	47	47	47	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
340	79690	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	37	37	37	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	45	45	45	45	47	47	47	47	47	47	47	47	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	54	54	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
341	79691	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	37	37	37	37	37	37	41	41	41	44	44	44	44	45	45	45	47	47	47	47	47	47	47	47	47	47	47	47	51	51	51	51	51	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
342	79693	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	33	33	33	37	37	37	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	44	44	45	45	45	45	45	47	47	47	47	47	47	47	47	47	47	47	47	47	51	51	51	51	51	51	51	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	54	54	54	55	55	55	55	55	55	55	55	55
343	79697	2	30	30	30	30	30	30	30	30	30	30	30	33	33	33	37	37	37	44	44	44	45	45	47	52	52	52	52	52	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
344	79698	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	41	41	41	44	44	44	44	44	44	44	44	44	44	47	47	47	47	53	53	53	53	53	53	53	53	53	53	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
345	79703	2	2	30	30	30	30	30	30	30	41	41	41	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	47	51	53	53	53	53	53	53	53	53	55	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	70	70	70	70	70	70	70	70
346	79704	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	41	41	41	44	44	44	44	44	44	44	44	44	47	47	47	47	47	47	51	51	51	51	51	51	51	51	53	53	53	53	53	53	53	53	53	53	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
347	79747	2	2	2	2	2	2	2	2	2	2	5	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	10	10	10	10	10	10	10	10	11	11	12	13	14	14	15	15	15	15	23	24	24	24	29	29	29	29	31	31	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	37	37	37	39	39	39	39	39	39	39	39	39	41	41	41	41	41	41	41	42	44	44	44
348	79761	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	12	12	12	12	13	13	13	13	14	14	15	15	15	23	24	24	24	29	29	29	31	31	31	31	31	31	31	31	31	37	39	39	39	39	39	39	39	39	39	39	40	41	41	41	41	42	44
349	79797	2	23	24	24	24	29	29	29	29	33	33	33	33	33	33	33	33	34	34	34	34	35	35	35	39	39	39	39	39	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	48	48	48	48	48	48	48	50	50	50	50	50	50	51	51	51	51	51	51	51	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	53	53	53	53	68	69
350	79990	2	5	5	5	7	7	8	8	8	8	8	8	8	9	12	12	12	12	15	15	15	15	23	23	23	23	23	23	23	23	23	23	23	23	23	24	24	29	29	29	33	33	33	33	33	33	34	34	34	34	34	34	35	35	35	35	35	39	39	39	39	39	39	39	39	39	39	39	39	39	39	44	44	44	44	44	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46
351	80224	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	44	44	44	44	44	44	44	44	47	47	47	47	47	47	47	47	47	47	47	47	47	50	50	50	50	50	50	50	50	50	50
352	80228	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	32	32	32
353	80229	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	44	44	44
354	80230	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	31	32	32	32	32	32	32	33	33	33	33	33	33	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47
355	80234	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	32	32	32	32	32	32	33	33	33	33	33	33	44	44	44	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	47	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50
356	80235	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	31	32	32	32	32	32
357	80717	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	30	30	30	30	30	30	30	30	30	30	31	31	31	31	31	31	31	31	31	31	31	31	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44
358	81083	2	2	2	30	30	30	30	30	30	30	30	30	30	33	33	33	33	33	33	33	37	41	41	41	41	41	41	44	44	44	44	44	44	44	44	45	45	45	45	47	47	47	47	47	47	53	53	53	53	53	53	53	53	53	53	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	55	55	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
359	81096	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31	31	31	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
360	82142	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	31
361	83177	2	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	9	9	9	9	9	9	10	10	10	10	10	10	11	11	11	11	12	12	12	12	18	18	21	21	21	21	21	21	21	21	21	22	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
362	83193	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	33	33	33	33	33	33	34	34	34	34	34	34	35	35	37	37	38	38	38	41	41	41	42	42	42	42	42	42	42	42	44	44	44	44	44	44	44	44	44	46	46	46	46	47	47	48	48	48	48	48	48	48	48	48	67	67	67	67	67	68	68	68	68	68	68	69	69	69	70	70	70	70	70	70	70	70
363	83195	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	35	35	36	36	37	37	38	38	38	38	41	42	42	42	42	42	42	44	44	44	44	44	46	46	46	46	47	47	47	47	48	48	48	51	51	51	67	67	67	68	68	68	68	68	68	69	69	69	69
364	83197	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	37	37	38	38	38	38	41	41	41	42	42	42	42	42	42	42	42	44	44	44	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	48	48	48	48	48	48	67	67	67	68	68	68	68	68	68
365	83206	2	2	23	23	23	23	23	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	36	36	37	37	37	37	37	37	38	38	38	38	39	39	41	41	41	41	41	42	42	42	42	42	42	43	43	44	44	44	44	44	44	44	45	45	45	46
366	83209	2	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	35	36	36	37	37	38	38	38	39	42	42	42	42	42	42	44	44	46	46	46	46	46	46	47	48	67	67	67	67	67	67	67	67	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	69	69	69	69	70	70	70	70	70	70	70
367	83250	2	2	2	2	2	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	41	41	41	41	41	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44
368	83480	2	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	35	35	37	37	37	37	38	38	42	42	42	42	42	44	46	46	46	46	46	46	46	46	46	46	46	48	48	48	48	48	67	67	67	68	68	68	68	68	68	69	69	69	69	69	69	69	69	70	70	70	70	70	70	70	70
369	83594	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	47	47	47	47	47	47	52	52	52	52	52	52	67	67	67	67	67	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68
370	83632	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	38	38	38	38	38	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41
371	83639	2	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	38	38	38	38	38	38	38	38	41	41	41	41	41	41	41	41	41	42	42	42	42	42	42	42	42	42	42	42	42	42	44	44	44	44	44	44	44	44	47	47	47	47	47	47	47	47
372	83653	2	2	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	34	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	47	47	47	47	47	47	47	47	47	52
373	83654	2	2	2	2	2	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	41	41	41	41	41	41	41	41	41	41	41	41	41	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	44	47	67	67	67	67	67	68	68	68	68	68	68	68	68	68	68	68	68	68
374	84785	2	24	24	29	29	33	33	33	33	33	33	34	34	34	34	34	34	34	34	34	34	34	34	34	35	35	35	35	35	35	35	35	35	35	35	35	39	39	39	39	39	44	44	44	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	48	48	48	48	48	48	48	50	50	50	50	50	51	51	51	51	51	52	52	52	52	52	52	52	52	52	52	53	68
375	85828	2	2	2	2	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	9	9	9	9	9	9	9	10	10	10	11	11	11	11	11	12	12	15	15	15	15	15	15	15	23	23	23	23	30	30	30	30	30	31	31	31	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	36	37	37	37	37	37	37	37	38	39	39	39	39	39	39	39	39	39
376	86318	2	2	2	2	2	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8	8	8	8	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	12	12	44	44	44	44	44	55	55	55	95	95	95	95	95	95
377	88148	2	2	2	2	2	2	30	30	30	30	30	38	38	38	38	38	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	44	44	44	44	44	44	44	44	44	44	44	47	47	47	47	47	47	47	47	47	47	47	47	47	47	48	48	48	48	48	48	48	67	67	67	67	67	67	67	67	67	69	69	69	69	69	69	69	69	69	69	69	69	69
378	90433	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	10	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	15	15	15	15	31	31	31	31	31	31	40	40	44	44	44	44	44	44	44	44	48	48
379	75361	3	3	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	8	8	9	9	9	9	9	10	10	10	10	11	11	12	12	15	15	15	15	15	18	23	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	26	26	26	26	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	33
380	96251	3	3	5	5	5	6	7	7	8	8	8	8	8	8	8	8	8	8	8	10	12	12	13	23	25	25	25	25	25	25	26	26	26	26	26	26	27	27	27	29	29	29	29	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	33	33	33	34	34	37	41	41	41	41	41	42	42	42	42	42	44	44	44	44	44	45	45	45	45	45	45	45	45	45	45	47	47	47	47	47
381	70688	4	4	4	4	4	7	9	18	23	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	36	37	37	37	37	37	37	37	37	37	37	37	37	37	38	38	41	41	41	41	41	41	41	41	41	41	41	41	42	42	42	42	44	44	44	44	44	44	45	45	47	47	47	47	47	47	50	50	52	52	52	52	52	52	52	52	52	52	52	54
382	70708	4	4	4	13	14	16	16	16	16	16	16	16	16	17	17	17	17	17	18	19	21	23	23	23	23	23	23	23	23	25	29	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	34	34
383	70732	4	7	7	7	7	7	7	7	7	7	11	11	12	12	12	12	12	15	15	18	18	18	19	19	19	21	21	21	21	21	21	21	21	21	21	21	21	21	22	22	23	23	23	23	23	25	25	25	25	25	26	26	26	27	29	29	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	33	33	33	33	33	33	33	34	34	34	34	34	34	34	35	35	35	35
384	74678	4	4	4	4	4	4	4	4	4	4	4	7	7	7	7	7	7	8	8	11	11	12	12	15	18	18	18	18	19	19	21	21	21	21	21	21	21	21	21	21	21	21	21	21	22	22	23	23	23	23	23	23	29	29	29	29	29	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33
385	78154	4	4	4	4	4	4	4	4	4	4	4	4	30	32	32	32	32	33	33	33	33	33	33	33	36	36	36	36	37	37	42	45	45	46	46	46	46	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	47	47	47	47	47	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	55	54	54	64	64	64	64	65	65	68	70	70	70	70	71	71	71	71	86	86	86	86	86	86	86	86
386	78157	4	4	4	4	4	4	4	4	4	4	4	30	32	32	32	33	33	33	33	33	33	36	36	36	36	37	37	38	38	38	38	42	42	42	45	46	46	46	46	46	46	46	46	46	46	47	47	47	47	47	47	54	54	54	55	55	55	55	55	55	55	55	59	59	59	59	59	64	64	65	65	69	69	70	70	71	71	85	85	85	86	86	86	86	86	87	87	87	87	87	87	87	87	87	87	87	87	87	87	88
387	78158	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	30	32	32	32	33	33	33	33	33	33	36	36	36	36	36	36	36	37	37	44	44	45	46	46	46	46	46	46	46	46	54	54	54	54	54	54	55	55	55	55	55	55	55	55	64	65	65	65	65	68	69	70	70	70	70	71	71	71	85	85	85	86	86	86	87	87	87	87	87	87	87	87
388	78163	4	4	4	4	4	4	4	4	4	4	30	30	30	30	30	31	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	33	33	33	33	33	33	36	36	36	36	37	38	39	42	42	42	45	45	46	46	46	46	46	46	46	46	47	47	47	47	47	48	54	54	54	54	54	55	55	55	55	55	55	55	55	55	55	55	55	55	54	59	59	63	65	65	68	68	69	70	70	71	71	71	71	86	86
