	student_id	a0	a1	a2	a3	a4	a5	a6	a7	a8	a9	a10	a11	a12	a13	a14	a15	a16	a17	a18	a19	a20	a21	a22	a23	a24	a25	a26	a27	a28	a29	a30	a31	a32	a33	a34	a35	a36	a37	a38	a39	a40	a41	a42	a43	a44	a45	a46	a47	a48	a49	a50	a51	a52	a53	a54	a55	a56	a57	a58	a59	a60	a61	a62	a63	a64	a65	a66	a67	a68	a69	a70	a71	a72	a73	a74	a75	a76	a77	a78	a79	a80	a81	a82	a83	a84	a85	a86	a87	a88	a89	a90	a91	a92	a93	a94	a95	a96	a97	a98	a99
43	78911	33192	33172	33166	33182	33107	33112	33195	33133	33122	53425	53468	53489	53412	53441	37072	37059	31427	36846	31400	52666	33037	33069	53113	33049	33068	39828	35919	35848	35965	36038	31971	31974	36449	36428	36445	31979	31970	36424	53287	53507	53622	53583	53521	53589	53632	36912	36924	53520	32042	32040	36507	36461	36467	36500	36489	36571	36580	36543	36530	36518	36523	31765	31674	31654	53254	36768	36787	36781	36789	36761	36769	31347	31334	31355	31361	31333	31328	32042	32040	52185	51847	53622	53632	36507	36461	36467	36500	36489	53507	51762	51788	51886	51907	53521	33166	33107	33112	53520	33133	33122
44	78912	73232	73216	73234	73210	73219	33147	33183	33183	33186	53404	36834	36839	78300	78315	31388	31377	33101	33098	33060	53113	33068	33091	36595	35889	35867	35834	35985	36080	35888	73139	73143	73159	73128	73147	31970	31983	53295	73190	73182	73191	73184	73197	36870	36970	53584	32054	32024	36476	36473	36474	36459	36455	36578	36579	36542	36539	31757	31647	37034	53268	36777	36817	36769	36788	36765	36768	31342	31363	31335	31333	32054	32024	73197	51839	36870	36970	36476	36473	36474	36459	36455	51796	33147	36578	36579	73190	73191	36542	36539	73182	73184	73216	73210	33183	53584	33183	33186	53733	41740	41756
45	78913	73225	73231	73244	73224	73222	33171	33164	33115	33127	33165	33123	53456	36822	36842	36840	37068	36828	78312	78322	31377	31413	36594	33048	33092	53145	33090	33057	35841	35974	35976	35982	35963	36042	73157	73160	73141	73162	73150	31965	31973	53336	73202	73178	73179	73167	73182	36852	36928	32050	32039	36505	36494	36488	36506	36569	36567	36530	36543	31774	37040	37043	53272	36817	36807	36778	36782	36765	36762	31316	31330	31324	31320	31330	31312	32050	32039	73202	51839	36852	73167	36505	36494	36488	36506	33164	33115	33127	33165	33123	36569	36567	36928	73178	73179	73182	36530	36543	52679	33171	53687
46	78914	33136	33133	33143	33117	33146	33107	33147	33137	33168	36836	37068	53469	53456	53427	31425	36833	52645	52667	33028	33060	53173	33048	33027	35791	35979	36041	36431	36423	53313	31974	36451	36443	31958	31979	36963	36880	53570	53560	53527	53575	53520	53633	53604	53524	37042	31647	32048	32045	36457	36467	36482	36512	36582	36589	36537	36541	36522	36531	31781	31913	31773	31878	31800	53268	36778	36795	36768	36783	31320	31356	31325	31338	31349	31335	31330	32048	32045	36963	51846	53633	36457	36467	36482	36512	51767	33136	33133	53527	53520	53524	33143	33117	33146	33107	33147	33137	36582	36589	53604	36537
47	78915	33193	33189	33169	33182	33176	33179	33125	33121	33178	33184	33118	33126	33185	33181	33132	33167	33142	33164	33107	33191	33167	33160	53493	53470	53479	53448	37066	37083	53445	52663	52639	31400	31427	31426	33049	33101	53161	36596	33090	33073	33029	33038	35851	36063	36048	36051	35964	31981	36435	36436	31968	31969	31985	36432	53312	53604	53617	53568	53598	53579	36962	36904	36896	53612	53623	53566	32020	32038	32055	32056	36480	36470	36585	36577	36518	36515	31881	31920	63199	63202	63207	37041	37031	53281	53200	53260	36804	36817	36775	36773	31313	31337	31328	31331	32020	32038	32055	32056	51755	36962
48	78916	33157	33109	33127	33187	33117	33133	33196	33149	33126	33169	53428	53427	53451	53482	53417	37084	37075	52637	52646	31385	31407	33061	33073	53128	33069	33027	33039	33100	35892	35889	35838	35990	36127	36014	36074	36070	31975	31978	36435	36431	36442	31981	31966	36428	36448	53305	53606	53637	53632	53503	53575	36937	36935	53605	53611	53562	32042	32037	32054	32050	36493	36467	36583	36568	36581	36573	36542	36527	31748	63202	63207	31668	37054	53246	53205	53201	53204	36776	36785	36786	36791	36768	36761	36778	36796	31331	31347	31327	31329	32042	32037	32054	32050	53637	53632	36493	36467	33157	33109	33127
49	78917	33149	33188	33176	33155	33124	33107	33150	33153	33145	33117	33116	36835	37065	52645	36832	31374	33072	36595	53106	33028	33092	33097	39817	35849	35898	35955	36067	36449	31979	31965	36439	36448	36449	31985	53286	53566	53591	53634	53596	53601	36918	36851	36901	36852	36931	53563	32026	32047	36511	36467	36580	36568	36527	36541	36534	36537	36533	31811	63200	31673	37029	53219	36760	36813	36789	36761	31343	31306	31322	31346	31327	31314	31312	31317	31313	32026	32047	53634	51734	36851	36852	36511	36467	33149	33155	33124	33107	51831	51820	33150	33153	33145	33117	33116	36580	36568	53591	53596	53601	36918
50	78918	73226	73228	73231	73232	73219	73224	73243	33127	33180	33170	33110	33137	33135	53478	37079	36830	78336	78312	78307	31403	36827	31396	36837	36839	33087	33030	33102	33068	36596	53130	33092	33089	33099	35790	39806	35857	35897	35971	36007	35992	35995	36109	35980	35991	73134	73127	73139	73146	73131	31965	36429	73166	73186	73189	73167	73193	36898	36930	53634	32051	32050	36495	36481	36494	36471	36473	36487	36474	36582	36586	36527	36525	36524	36539	36526	36528	31776	31837	31919	37048	37051	53255	36815	36773	36777	36774	36767	36764	31353	31326	31334	31317	31311	31322	31321	31314	32051	32050	53634	36495
51	78919	33191	33173	33179	33139	33122	33117	33120	33121	33175	33122	33162	53465	53480	53461	37069	36839	37070	37057	36825	36836	36835	36829	36844	52662	36823	31398	31379	31393	33068	33028	33067	33101	33027	33097	33103	33041	33031	33047	33088	33092	33061	53134	33051	33038	36599	39811	35981	36011	35882	35905	39824	36008	35962	35955	36132	36052	36073	31970	36425	31986	31979	31976	31968	31960	31979	53580	53596	53566	53572	53526	36951	36931	36897	36850	53520	32043	32044	36506	36488	36478	36575	36591	36541	36532	36525	36539	36538	31891	31841	37054	31654	53196	36789	36798	36810	36760	36766	36760	36782	36784
52	78920	73243	73221	73236	73228	73226	33192	33121	33168	33169	53455	36841	36829	78319	78309	78336	31423	31390	36829	36843	33093	53176	33093	33028	33099	36594	35871	36011	36015	73133	73137	73158	73148	73129	31962	36449	73195	73185	73184	73181	73170	36869	36882	53564	32037	32049	36477	36481	36579	36564	36541	36515	31821	37039	37027	31653	37043	37041	53234	36794	36809	36779	36786	31318	31356	31307	31309	32037	32049	73195	36869	36477	36481	73170	51909	33121	36579	36564	73185	36541	36515	52693	73184	73181	33192	36882	53564	33168	33169	53691	41751	41752	41966	41961	41951	41965	41999	41990	41989	42005	42025
53	78921	33177	33126	33169	33164	33139	33157	33177	33185	33171	53489	36832	36822	31380	36835	52660	33093	33068	53130	53128	53146	53108	36600	33090	39810	35999	36117	36443	31974	31986	36437	36445	31959	36443	53295	53581	53604	53634	53515	53505	53513	53593	53526	53641	53621	36908	36887	53577	32025	32052	36513	36464	36592	36565	36517	36523	37046	31671	53218	36811	36819	36765	36761	31344	31359	31320	31342	31306	31335	31315	31325	32025	32052	53634	53641	53621	36513	36464	51911	53515	53505	53513	53526	33126	33164	33139	33157	36592	36565	53604	53593	36517	36523	52709	53581	33177	33169	33177	36908	36887	53577
54	78922	73228	73207	73231	73229	73227	33139	33196	33183	33136	53442	53452	53445	53414	53400	53475	37065	37062	37083	37063	31420	31423	78338	78316	33038	33029	53112	33093	33101	35787	35966	36043	36113	35854	35864	35827	35848	39816	36096	36016	36025	36100	36050	36041	73158	73146	73148	73138	73160	31966	31971	73168	73197	73182	73188	73185	36917	36876	36937	36875	36959	53626	36905	36946	36940	36890	36909	32042	32040	36461	36455	36568	36583	36539	36521	31785	31809	31747	31656	31663	53230	36771	36801	36807	36763	36780	36788	36770	36765	31364	31311	31334	31362	31315	31322	31310	32042	32040	73197	36876	36875
55	78923	73245	73213	73209	73234	73220	33165	33157	33196	33145	33148	33120	53499	37069	37067	78324	78334	78307	78326	31382	36833	33058	33087	33039	33091	36599	53160	33031	33038	33047	33058	35987	35973	35956	35966	35866	36083	36067	36095	36078	36054	36071	73141	73151	73126	73142	73135	31965	36428	73176	73189	73197	73199	73196	36890	36959	36899	36913	36965	53585	36903	36894	32017	32044	32018	32048	32021	36456	36508	36573	36576	36518	36514	37042	31666	53269	36780	36799	36817	36798	36779	36774	31353	31364	31315	31306	31323	31325	31334	32017	32044	32018	32048	32021	51842	52216	52218	73197	73199	73196	36959
56	78926	73217	73229	73215	73238	73223	33112	33158	33158	33185	36831	36843	53487	53417	53461	36830	36835	78306	78313	78338	33093	36594	33068	53179	33030	33039	39815	35999	36080	36053	36114	73155	73145	73161	73133	73154	36449	31984	73203	73204	73178	73182	73166	36910	36958	53601	32025	32038	36509	36486	36566	36564	36529	36534	31790	31653	31674	53189	53209	53230	36811	36769	36772	36768	31320	31353	31362	31317	31326	31328	32025	32038	73203	73204	36958	36509	36486	52236	73166	33112	33158	33158	36566	36564	53601	36529	36534	52686	73178	73182	73217	73215	36910	33185	53700	41712	41716	41752	41730	41959	41967
57	78970	33167	33143	33192	33169	73206	73218	73243	73212	73208	73246	73219	73222	73226	73211	73213	73205	73228	73209	73220	73207	73210	73239	73238	33183	53460	53433	53431	53497	53452	53499	37076	36828	36847	36831	37066	36832	37084	37064	37069	37057	31395	36846	31420	31413	31398	31370	31402	31427	78322	53158	53147	53156	53105	53099	36594	36596	36597	33059	33070	33090	33099	53130	33040	33027	36439	31978	36445	36435	31969	73133	73128	73159	73161	73130	73156	53512	36901	36964	36943	36916	36931	73188	73204	73190	73170	73177	73176	73202	73172	73168	73187	73203	73193	73167	36516	36539	36523	36520	36522	36534
58	78971	33136	33112	33174	33188	53450	53476	53465	53438	31418	31380	36836	31394	31414	36836	36838	36826	37068	36837	31417	53128	53103	53089	53153	33101	36600	33061	33041	33099	33068	31961	31962	53286	53624	53644	53561	53615	36964	36928	53562	73175	73183	73194	73169	36520	36516	36487	36510	36497	36470	36468	36494	36486	36590	36566	36464	31779	31774	31645	37049	53274	53194	53231	53270	53267	53240	36771	36770	36767	36781	31362	31323	31322	31325	31360	31307	31331	53624	53644	36964	36487	36510	36497	36470	36468	36494	36486	36464	51910	33136	33112	73169	53615	36928	36590	36566	73194	53561	53562	36520	36516
59	78972	73212	73229	73205	73207	73214	73206	33122	33183	33173	33178	36833	36828	36849	31423	31395	53438	53433	53407	53489	53434	37082	36824	78318	31406	78314	78327	53114	53172	53183	53159	53088	53125	53122	33060	36597	36594	33038	31986	31981	73164	73142	73163	73144	73138	53620	36882	36923	73167	73182	73180	73196	73174	73165	73185	73202	36516	36538	36492	36505	36488	36463	36461	36577	36592	36487	36501	31901	31913	31777	37037	37054	53201	36771	36817	36809	36764	36793	36763	36788	36789	36785	31357	31344	31322	31315	31306	31328	31326	31333	53620	73196	73202	36492	36505	36488	36463	36461	36487	36501	51919
60	78974	33146	33129	33165	33109	33142	33194	33180	33183	33187	33137	53422	36839	36838	31397	31407	52642	52674	53086	53101	53151	33029	33099	53158	33089	33090	33028	33047	31964	36435	31980	36424	31968	31971	31970	53636	53583	53618	36881	36863	36900	36907	36883	36884	53511	53614	53571	53573	53612	53525	53570	53596	53578	53623	53591	53506	36527	36530	36491	36492	36567	36584	31847	31809	31794	31667	37050	63204	53193	36782	36809	36788	36787	31343	31364	31336	31322	31330	31332	53636	36863	53623	36491	36492	51789	52240	51877	33146	33129	33165	33109	33142	53511	53525	53506	33137	53618	36567	36584	53614	53612
61	78976	33185	33172	33138	33141	33160	53492	53401	53448	53457	37082	37063	31403	31419	78302	78317	78336	78309	78338	53154	33103	33039	33092	33027	33071	53139	36441	31975	73142	73156	73133	73138	73139	53610	53575	53635	36885	36898	36951	36904	73184	36533	36529	36528	36520	36455	36496	36503	36507	36593	36592	31903	31671	31669	53234	53202	53262	36795	36771	36809	36799	36780	36791	36810	36780	36765	31353	31306	31320	31333	31355	31349	31327	31360	31358	31354	31330	53635	36951	51840	36455	36496	36503	36507	52198	51814	52209	33138	33141	33160	53610	36593	36592	53575	36885	36898	36904	36533	36529	36528	36520
62	78977	33170	33187	33150	33108	33126	33161	33129	33118	33111	33135	33117	33175	53463	53456	53439	53437	36844	36837	31410	36825	31372	31415	52657	53097	33101	33093	53131	53174	53156	33039	33047	33059	33090	36448	31986	36437	53294	53306	53322	53311	36423	31975	36451	36452	36446	53574	53605	53618	53565	36892	36924	36920	36865	53614	53600	53505	53646	53574	53586	53647	53528	53619	53507	53501	53506	36536	36514	36528	36515	36524	36482	36467	36512	36493	36475	36583	36580	36469	31800	31904	31795	31901	31750	31778	37025	37038	31656	37047	31655	63202	53248	53273	53282	36790	36760	36764	36782	36795	36785	36781
63	78978	33147	33188	33177	33194	73240	73217	73220	73209	73222	73226	33164	33176	53426	53430	53440	36847	37056	37061	36830	37071	36843	36839	37063	36844	31413	31414	36831	31378	36826	31426	36846	36823	31398	31428	78309	78312	78301	53164	33050	33060	33088	33041	33058	36599	53183	33093	33089	36438	31967	73139	73150	73146	73128	73154	53574	53595	53505	36919	36888	73176	73203	73165	73194	73185	36541	36533	36531	36540	36523	36458	36508	36462	36489	36465	36474	36460	36482	36478	36486	36457	36505	36506	36584	36585	36454	36488	36495	36456	36472	36492	36453	36510	36466	36475	36473	31806	31828	31659	37042	31667
64	78979	33170	33191	53497	53456	53419	53470	53441	53476	36835	37082	37065	37068	36844	36840	37072	37081	37070	36831	36838	53129	53140	53125	33039	33101	33071	53114	33092	31963	31986	36448	53327	53636	53638	53574	53511	36866	36886	36539	36533	36523	36524	36484	36567	36591	36576	31818	36519	36528	36522	36529	36502	36454	36460	31924	31891	37036	31659	31654	37033	37049	53190	36777	36766	31348	31344	31332	31340	31310	31325	31316	31321	31329	31345	31356	31317	31323	31322	31334	31326	31330	31333	36801	36768	36770	36816	53636	53638	36866	52213	53511	36484	51885	36502	36454	36460	51875	51870	36567	36591	36576
65	78980	33125	33117	33174	33193	33123	33191	73208	73239	73233	73243	73209	73241	73245	73227	73231	53454	53400	53457	37078	36821	31411	31422	78302	78324	53144	53168	53140	53169	53171	53152	33051	33087	33070	36428	36444	53300	73156	73138	73139	73137	73133	53570	36904	36877	36911	36886	36928	36918	73171	73201	73172	73185	73174	73165	73183	73204	73199	36542	36526	36531	36536	36525	36488	36457	36492	36484	36571	36590	36511	36459	36510	36476	36464	36507	36462	31786	31825	31869	31855	31768	31921	37035	31650	53251	36811	36802	36788	36763	36766	36783	31360	31311	31365	31347	31329	31327	31353	31322	31328	36877
66	78981	33121	33141	73212	73236	73238	73243	73222	73220	73210	73211	73233	73213	53450	36820	37084	37078	36843	37081	36821	31390	31409	78319	78300	78301	53123	33103	36597	33071	33038	33040	53160	36430	36428	53333	73159	73140	73134	73156	73135	53649	36907	36947	36916	36935	36940	73185	73193	73166	73177	73191	73179	73194	73184	73197	36523	36515	36504	36512	36571	36565	31747	31798	31788	31826	37044	37052	53282	36775	36787	36778	31336	31306	31353	31355	31360	31333	31314	31323	31321	53649	36947	73197	36504	36512	51814	52201	33121	33141	73166	36916	36935	36940	36571	36565	73185	73193	73191	73194	36907	36523
67	78982	33155	33116	33143	33155	33122	33138	33183	33163	33174	33114	33191	53488	36847	36823	37064	36824	31370	36844	52673	52663	53116	33039	36599	53117	33057	33037	33103	33072	36431	36433	53325	31971	31983	36430	36437	36445	53565	36865	36893	36863	36896	53525	53603	53640	53515	53609	53511	53564	53647	53612	53518	36515	36520	36474	36463	36482	36476	36584	36590	31873	31878	31847	31895	31882	31805	31817	37052	31646	63201	63206	63208	53274	36809	36813	36765	36773	31356	31345	31312	31306	31324	31316	36865	36863	51748	51839	53640	53647	36474	36463	36482	36476	33155	33116	53525	53515	53511	33143	33155	33122
68	78983	33134	33163	33136	33164	33142	33193	33131	33147	33189	33185	33115	33154	33139	53428	37061	37065	31425	31380	52653	52656	53086	33059	33098	53095	33088	33087	33027	31958	31963	53327	31978	31959	36423	31969	31964	53512	36951	36960	36898	36958	36950	36940	36969	36932	36880	36852	36920	36947	36962	53611	53583	53565	53620	53642	36524	36528	36503	36462	36453	36480	36456	36569	36590	31914	37035	31664	31669	37040	31650	31660	31645	37052	31655	37044	37050	37046	31663	31665	63208	31922	31769	31863	63203	31890	53252	36762	36813	36789	36809	36773	36777	36783	36789	31318	31356	31341	31320	31330	31319	31332
69	78984	33185	33143	33135	33194	33165	33181	33164	33121	33151	33150	33122	33128	53401	36837	37058	36841	36843	36831	31387	52665	52641	52660	53111	33091	33029	53167	31980	36433	53288	31958	31973	36423	31979	31965	31982	31957	53629	36950	36958	53636	53593	53641	53602	53595	36537	36533	36538	36542	36510	36497	36584	36574	31746	31781	31753	31672	37037	63202	63206	53199	53234	53276	36781	36816	36783	36781	31336	31315	31320	31315	53629	36950	36958	53636	53641	36510	36497	51916	33143	33135	33165	33164	33121	33151	33150	33122	33128	36584	36574	53593	53602	53595	36537	36533	36538	36542	52680	33185	33194	33181
70	78985	33123	33151	33107	33134	33166	33178	33152	33144	33132	73238	73220	73246	73230	73226	73233	53403	37059	37080	31377	31407	78325	78314	53173	33041	36599	53111	33027	33068	31983	31982	31968	53336	73164	73130	73147	73143	73139	53598	53610	53584	36884	36868	36862	36893	73185	73179	73182	73190	73192	73186	73181	73188	36521	36514	36500	36453	36486	36504	36493	36574	36591	31811	31792	31653	37038	53191	53230	53220	36764	36785	36781	36772	31347	31320	31321	31335	31348	31323	31318	36868	36862	51832	51833	36500	36453	36486	36504	36493	51816	51873	51917	51907	51866	51889	33123	33151	33107	33134	33166	33152
71	78986	33127	33143	33163	53128	53130	33027	33093	53335	36446	36442	53510	36543	36538	53275	53264	53224	36780	36768	31339	31346	31312	31311	36766	36769	53510	33127	33143	33163	36543	36538	53658	41611	50450	50457	50552	42710	42706	42694	42563	42664	42663	42622	42528	50629	51972	51943	52017	40850	40863	40864	41447	40689	40776	41117	41118	41123	41125	41121	47369	47370	47275	47312	47488	47468	47391	47404	38064	38051	38061	39481	33732	47186	38595	39277	55626	38595	34069	39774	32140	47544	47567	47538	47625	47620	48228	48179	48196	48274	34593	40715	31339	31346	31312	31311	32154	32176	32157	32152	32150	32160
72	78987	33165	33184	33173	33127	33142	33163	33184	33140	33179	36843	36848	31425	36824	36834	31418	53476	53469	53429	53426	52661	52671	53160	33039	33061	33099	53140	53153	53088	33051	33070	36448	36449	31966	31977	31972	31981	31968	36448	53618	53582	53611	53604	53628	53615	53563	53564	36889	36943	53589	53523	53601	53622	53561	36542	36538	36540	36521	36537	36465	36585	36532	36528	36536	36518	36516	36522	36529	36543	36505	36504	36507	36455	36475	36482	36574	36566	36531	36541	36515	36519	31791	31860	31758	31875	36509	31746	31646	37041	63200	53200	53260	53276	36803	36787	36783	36765	31364	31314	31350	31344
73	78988	33170	33140	33123	33166	33189	33179	33138	53452	53414	53475	53431	36830	36835	36841	31422	36837	52637	52649	52642	52654	52674	53104	33049	33071	33097	53138	36437	31986	31977	36451	31958	31959	36449	53502	36964	53507	53603	53562	53583	53646	36515	36534	36487	36481	36467	36498	36455	36512	36495	36496	36491	36581	36585	31871	31857	31781	31851	31652	31646	31665	37042	31672	31663	37034	53275	36772	36769	36803	36788	36783	36772	31307	31335	31332	31317	31320	31323	36964	53646	53502	36487	36481	36467	36498	36455	36512	36495	36496	36491	52194	51917	33140	53507	33123	33166	33138	36581	36585	53603	36515
